330;55.5471
250;55.7438
90;51.6706
85;52.5336
125;54.3375
290;54.4072
130;53.8125
440;56.5995
450;53.4298
120;52.535
280;55.9253
95;52.3553
80;52.7851
240;54.7664
320;55.8614
390;54.0833
150;58.2065
420;55.9665
350;54.5012
185;54.3412
230;52.2833
190;52.2283
180;56.0952
220;51.4952
340;58.6478
430;55.5145
140;52.8621
380;54.6705
400;55.2406
170;51.7593
210;54.8641
370;56.4994
360;54.6605
200;53.6203
175;54.8931
160;57.4809
410;55.9607
270;52.4347
310;56.0591
460;54.4414
110;52.9455
65;56.6002
70;53.646
105;53.8517
115;52.6714
60;52.3058
75;53.4785
100;51.7201
470;55.8115
300;54.7577
260;54.1867
