60;3.64
65;3.88
70;3.66
75;4.02
80;4.60
85;4.30
90;5.13
95;4.75
100;5.18
105;4.05
110;4.80
115;5.56
120;5.89
125;4.57
130;5.47
140;5.66
150;5.46
160;5.20
170;6.23
175;5.77
180;4.99
185;5.70
190;6.37
200;6.37
210;5.47
220;6.59
230;6.35
240;5.93
250;5.40
260;6.21
270;6.65
280;5.73
290;6.46
300;5.83
310;5.53
320;5.82
330;6.25
340;4.61
350;6.02
360;5.55
370;5.74
380;6.62
390;6.27
400;5.61
410;6.48
420;6.17
430;6.57
440;5.65
450;6.64
460;6.44
470;6.43





avg_asr_parl;8.08
