330;0.5060441284660112
640;0.5044738720709813
720;0.49565307305231704
250;0.5150983284362811
90;0.49502983377766846
85;0.49351090587285196
480;0.507727294823193
50;0.3456145525429102
290;0.5134104439841982
520;0.5050185961671552
130;0.5231932370605524
440;0.5084531158501813
450;0.504964085955618
120;0.5253590997644842
530;0.5059027052871591
55;0.3920785518705375
280;0.5175504309140585
490;0.5037038443723443
80;0.4821259401319932
240;0.517094328375621
730;0.4940516633321207
650;0.49812294243225025
320;0.5086410227987515
390;0.5069987562271396
540;0.5010174323960018
150;0.5283772920750334
420;0.5104719806528691
350;0.5108867521594257
230;0.5220537334710598
580;0.5009361154502098
190;0.5285303121478185
180;0.5250180259753872
590;0.501943525126026
220;0.5173808111174646
750;0.49740262882908964
340;0.5113796272598926
430;0.5019606654884647
140;0.5251631727730575
550;0.5047979858076692
380;0.5042793371856235
400;0.5025509774430572
170;0.5281823260373062
560;0.5022371018672426
210;0.5224182191022455
600;0.5017769631425633
370;0.5034105679264778
360;0.5047298349804683
200;0.5294476165732337
570;0.4981755316746827
160;0.5205841824952565
410;0.5016809090317585
270;0.5137280817717632
700;0.49888137641848546
660;0.4981268023240773
310;0.5065245510199557
460;0.5080935042399116
110;0.5237314077405647
65;0.4423349863683854
500;0.5035826584544951
70;0.45981973021376094
60;0.41814372312705506
75;0.47919197018734944
510;0.5050199402741671
100;0.5068609719371691
470;0.5032853699402874
300;0.5147451909735894
670;0.4965964151462722
710;0.49814850823255546
260;0.5188920784760883
