parl_dial_asr_ch;0.01
avg_parl_dial_encoder;0.01
parl_archimob_asr;0.01
parl_dial_asr_ch;0.01
parl_archimob_asr;0.01
parl_archimob_asr;52.57
tuning_parl_dial_ch;0.01
